variant,population,condition,higher,lower,margin,passed,label
fc01,common,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.2268897717152285,True,GPT-5.6 Sol 高于 Claude Opus 5
fc01,common,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.4298184999999961,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc01,common,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.14088900000000848,True,Grok 4.6 高于 Grok 4.5
fc02,full,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.8123616504956175,True,Fable 5.1 第一
fc02,full,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0485870297228388,True,GPT-6 Astra 第二
fc02,full,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.16745949999999965,True,Kimi K3 高于 Gemini 3.8 Flash
fc02,full,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.1463950000000125,True,GPT-5.5 高于 Muse Spark 1.3
fc02,full,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.684552460128117,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc02,full,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.5636118168090292,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc02,full,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.17415277171522092,True,GPT-5.6 Sol 高于 Claude Opus 5
fc02,full,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.5219290000000072,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc02,full,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.24523700000000304,True,Grok 4.6 高于 Grok 4.5
fc02,common,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.8123616504956175,True,Fable 5.1 第一
fc02,common,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0485870297228388,True,GPT-6 Astra 第二
fc02,common,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.16745949999999965,True,Kimi K3 高于 Gemini 3.8 Flash
fc02,common,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.1463950000000125,True,GPT-5.5 高于 Muse Spark 1.3
fc02,common,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.684552460128117,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc02,common,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.5636118168090292,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc02,common,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.17415277171522092,True,GPT-5.6 Sol 高于 Claude Opus 5
fc02,common,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.5219290000000072,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc02,common,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.24523700000000304,True,Grok 4.6 高于 Grok 4.5
fc03,full,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.8432451504956191,True,Fable 5.1 第一
fc03,full,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.047246529722834,True,GPT-6 Astra 第二
fc03,full,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.11402850000000342,True,Kimi K3 高于 Gemini 3.8 Flash
fc03,full,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.1750369999999961,True,GPT-5.5 高于 Muse Spark 1.3
fc03,full,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.643735889787699,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc03,full,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.4463084484231317,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc03,full,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.1912702717152257,True,GPT-5.6 Sol 高于 Claude Opus 5
fc03,full,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.46853300000000075,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc03,full,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.1619840000000039,True,Grok 4.6 高于 Grok 4.5
fc03,common,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.8432451504956191,True,Fable 5.1 第一
fc03,common,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.047246529722834,True,GPT-6 Astra 第二
fc03,common,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.11402850000000342,True,Kimi K3 高于 Gemini 3.8 Flash
fc03,common,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.1750369999999961,True,GPT-5.5 高于 Muse Spark 1.3
fc03,common,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.643735889787699,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc03,common,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.4463084484231317,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc03,common,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.1912702717152257,True,GPT-5.6 Sol 高于 Claude Opus 5
fc03,common,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.46853300000000075,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc03,common,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.1619840000000039,True,Grok 4.6 高于 Grok 4.5
fc04,full,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.9159263471648984,True,Fable 5.1 第一
fc04,full,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.002953977696194,True,GPT-6 Astra 第二
fc04,full,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.0692304999999962,True,Kimi K3 高于 Gemini 3.8 Flash
fc04,full,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.08487449999999797,True,GPT-5.5 高于 Muse Spark 1.3
fc04,full,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.623918889787703,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc04,full,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.4682279484231344,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc04,full,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.08386521693253002,True,GPT-5.6 Sol 高于 Claude Opus 5
fc04,full,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.4389694999999989,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc04,full,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.21314850000000263,True,Grok 4.6 高于 Grok 4.5
fc04,common,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.9159263471648984,True,Fable 5.1 第一
fc04,common,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.002953977696194,True,GPT-6 Astra 第二
fc04,common,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.0692304999999962,True,Kimi K3 高于 Gemini 3.8 Flash
fc04,common,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.08487449999999797,True,GPT-5.5 高于 Muse Spark 1.3
fc04,common,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.623918889787703,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc04,common,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.4682279484231344,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc04,common,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.08386521693253002,True,GPT-5.6 Sol 高于 Claude Opus 5
fc04,common,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.4389694999999989,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc04,common,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.21314850000000263,True,Grok 4.6 高于 Grok 4.5
fc05,full,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.7412616504956162,True,Fable 5.1 第一
fc05,full,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0403155297228324,True,GPT-6 Astra 第二
fc05,full,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.25836899999999474,True,Kimi K3 高于 Gemini 3.8 Flash
fc05,full,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.12087350000000185,True,GPT-5.5 高于 Muse Spark 1.3
fc05,full,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.7941381008089294,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc05,full,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.839171053580813,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc05,full,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.10429827171522277,True,GPT-5.6 Sol 高于 Claude Opus 5
fc05,full,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.6674355000000034,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc05,full,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.4328379999999967,True,Grok 4.6 高于 Grok 4.5
fc05,common,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.7412616504956162,True,Fable 5.1 第一
fc05,common,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0403155297228324,True,GPT-6 Astra 第二
fc05,common,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.25836899999999474,True,Kimi K3 高于 Gemini 3.8 Flash
fc05,common,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.12087350000000185,True,GPT-5.5 高于 Muse Spark 1.3
fc05,common,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.7941381008089294,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc05,common,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.839171053580813,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc05,common,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.10429827171522277,True,GPT-5.6 Sol 高于 Claude Opus 5
fc05,common,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.6674355000000034,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc05,common,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.4328379999999967,True,Grok 4.6 高于 Grok 4.5
fc06,full,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.7721451504956107,True,Fable 5.1 第一
fc06,full,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0389750297228417,True,GPT-6 Astra 第二
fc06,full,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.2049379999999985,True,Kimi K3 高于 Gemini 3.8 Flash
fc06,full,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.1495154999999997,True,GPT-5.5 高于 Muse Spark 1.3
fc06,full,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.7533215304685186,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc06,full,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.7218676851949226,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc06,full,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.12141577171522044,True,GPT-5.6 Sol 高于 Claude Opus 5
fc06,full,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.6140395000000041,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc06,full,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.3495849999999976,True,Grok 4.6 高于 Grok 4.5
fc06,common,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.7721451504956107,True,Fable 5.1 第一
fc06,common,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0389750297228417,True,GPT-6 Astra 第二
fc06,common,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.2049379999999985,True,Kimi K3 高于 Gemini 3.8 Flash
fc06,common,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.1495154999999997,True,GPT-5.5 高于 Muse Spark 1.3
fc06,common,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.7533215304685186,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc06,common,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.7218676851949226,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc06,common,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.12141577171522044,True,GPT-5.6 Sol 高于 Claude Opus 5
fc06,common,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.6140395000000041,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc06,common,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.3495849999999976,True,Grok 4.6 高于 Grok 4.5
fc07,full,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.8712441504956132,True,Fable 5.1 第一
fc07,full,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0801040297228326,True,GPT-6 Astra 第二
fc07,full,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.16188600000000264,True,Kimi K3 高于 Gemini 3.8 Flash
fc07,full,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.07974949999999836,True,GPT-5.5 高于 Muse Spark 1.3
fc07,full,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.5598783897876984,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc07,full,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.3234509484231296,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc07,full,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.298128771715227,True,GPT-5.6 Sol 高于 Claude Opus 5
fc07,full,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.352389500000001,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc07,full,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.09869900000000342,True,Grok 4.6 高于 Grok 4.5
fc07,common,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.8712441504956132,True,Fable 5.1 第一
fc07,common,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0801040297228326,True,GPT-6 Astra 第二
fc07,common,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.16188600000000264,True,Kimi K3 高于 Gemini 3.8 Flash
fc07,common,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.07974949999999836,True,GPT-5.5 高于 Muse Spark 1.3
fc07,common,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.5598783897876984,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc07,common,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.3234509484231296,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc07,common,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.298128771715227,True,GPT-5.6 Sol 高于 Claude Opus 5
fc07,common,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.352389500000001,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc07,common,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.09869900000000342,True,Grok 4.6 高于 Grok 4.5
fc08,full,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.8152461504956179,True,Fable 5.1 第一
fc08,full,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0143890297228353,True,GPT-6 Astra 第二
fc08,full,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.0661710000000042,True,Kimi K3 高于 Gemini 3.8 Flash
fc08,full,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.27032450000000097,True,GPT-5.5 高于 Muse Spark 1.3
fc08,full,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.7275933897876996,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc08,full,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.5691659484231337,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc08,full,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.08441177171523151,True,GPT-5.6 Sol 高于 Claude Opus 5
fc08,full,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.5846765000000005,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc08,full,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.22526900000000438,True,Grok 4.6 高于 Grok 4.5
fc08,common,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.8152461504956179,True,Fable 5.1 第一
fc08,common,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0143890297228353,True,GPT-6 Astra 第二
fc08,common,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.0661710000000042,True,Kimi K3 高于 Gemini 3.8 Flash
fc08,common,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.27032450000000097,True,GPT-5.5 高于 Muse Spark 1.3
fc08,common,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.7275933897876996,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc08,common,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.5691659484231337,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc08,common,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.08441177171523151,True,GPT-5.6 Sol 高于 Claude Opus 5
fc08,common,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.5846765000000005,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc08,common,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.22526900000000438,True,Grok 4.6 高于 Grok 4.5
fc09,full,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.8030286504956123,True,Fable 5.1 第一
fc09,full,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.037634529722844,True,GPT-6 Astra 第二
fc09,full,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.15150699999999517,True,Kimi K3 高于 Gemini 3.8 Flash
fc09,full,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.17815750000000463,True,GPT-5.5 高于 Muse Spark 1.3
fc09,full,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.7125049601281077,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc09,full,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.604564316809018,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc09,full,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.13853327171522523,True,GPT-5.6 Sol 高于 Claude Opus 5
fc09,full,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.5606435000000047,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc09,full,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.26633199999999846,True,Grok 4.6 高于 Grok 4.5
fc09,common,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.8030286504956123,True,Fable 5.1 第一
fc09,common,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.037634529722844,True,GPT-6 Astra 第二
fc09,common,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.15150699999999517,True,Kimi K3 高于 Gemini 3.8 Flash
fc09,common,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.17815750000000463,True,GPT-5.5 高于 Muse Spark 1.3
fc09,common,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.7125049601281077,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc09,common,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.604564316809018,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc09,common,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.13853327171522523,True,GPT-5.6 Sol 高于 Claude Opus 5
fc09,common,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.5606435000000047,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc09,common,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.26633199999999846,True,Grok 4.6 高于 Grok 4.5
fc10,full,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.7814781504956088,True,Fable 5.1 第一
fc10,full,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0499275297228436,True,GPT-6 Astra 第二
fc10,full,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.220890500000003,True,Kimi K3 高于 Gemini 3.8 Flash
fc10,full,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.11775300000000755,True,GPT-5.5 高于 Muse Spark 1.3
fc10,full,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.7253690304685207,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc10,full,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.6809151851949196,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
fc10,full,gpt-5-6-sol > claude-opus-5,gpt-5-6-sol,claude-opus-5,0.15703527171522325,True,GPT-5.6 Sol 高于 Claude Opus 5
fc10,full,gpt-5-6-terra > muse-spark-1-3,gpt-5-6-terra,muse-spark-1-3,0.5753250000000065,True,GPT-5.6 Terra 高于 Muse Spark 1.3
fc10,full,grok-4-6-xhigh > grok-4-5,grok-4-6-xhigh,grok-4-5,0.32848999999999506,True,Grok 4.6 高于 Grok 4.5
fc10,common,claude-fable-5-1 rank=1,claude-fable-5-1,gpt-6-astra,0.7814781504956088,True,Fable 5.1 第一
fc10,common,gpt-6-astra rank=2,gpt-6-astra,claude-fable-5,1.0499275297228436,True,GPT-6 Astra 第二
fc10,common,kimi-k3 > gemini-3-8-flash,kimi-k3,gemini-3-8-flash,0.220890500000003,True,Kimi K3 高于 Gemini 3.8 Flash
fc10,common,gpt-5-5 > muse-spark-1-3,gpt-5-5,muse-spark-1-3,0.11775300000000755,True,GPT-5.5 高于 Muse Spark 1.3
fc10,common,qwen3-8-max > qwen3-8-flash-next,qwen3-8-max,qwen3-8-flash-next,3.7253690304685207,True,Qwen3.8 Max 高于 Qwen3.8 Flash-Next
fc10,common,qwen3-8-2-4t-a95b > qwen3-8-flash-next,qwen3-8-2-4t-a95b,qwen3-8-flash-next,1.6809151851949196,True,Qwen3.8 2.4T A95B 高于 Qwen3.8 Flash-Next
