slug,model,variant_group,terminal_source,terminal_raw,terminal_effective,coding_core,coding_bonus,coding_score,agentic-tool-work_core,agentic-tool-work_bonus,agentic-tool-work_score,hard-reasoning_core,hard-reasoning_bonus,hard-reasoning_score,knowledge-science_core,knowledge-science_bonus,knowledge-science_score,instruction-context_core,instruction-context_bonus,instruction-context_score,score,core_only_score,rank,equal_board_score
qwen3-8-max,Qwen3.8 Max,qwen3 8 max,Terminal-Bench v4.0,18.6869,18.6869,31.542093095259233,0.0,31.542093095259233,49.2321,14.229276710925888,63.46137671092589,43.064440086920904,0.0,43.064440086920904,31.85,11.352304037836376,43.20230403783638,78.3333,0.0,78.3333,52.059983851700174,47.087516335602196,14,51.92070278618848
deepseek-v4-pro,DeepSeek V4 Pro 0813 (max),deepseek v4 pro 0813,Terminal-Bench v4.0,14.1414,14.1414,26.86635621702355,0.0,26.86635621702355,56.7117,1.2958984828709816,58.00759848287098,40.87675867776211,0.0,40.87675867776211,49.1,0.0,49.1,80.3333,0.0,80.3333,51.99246299746164,51.798078225030984,15,51.036802675531334
grok-4-5,Grok 4.5 (high),grok 4 5,Terminal-Bench v4.0,10.6061,10.6061,24.147266907250604,0.0,24.147266907250604,57.9349,0.0,57.9349,37.90627355966292,0.0,37.90627355966292,51.55,0.0,51.55,79.3333,0.0,79.3333,51.231003758623935,51.231003758623935,16,50.174348093382704
claude-opus-4-8,Claude Opus 4.8 (max),claude opus 4 8,Terminal-Bench v4.0,21.7172,21.7172,34.37112767018271,0.0,34.37112767018271,45.5934,0.0,45.5934,43.80952537314231,0.0,43.80952537314231,48.8333,0.0,48.8333,77.6667,0.0,77.6667,51.160645378960965,51.160645378960965,17,50.05481060866501
gpt-5-6-luna,GPT-5.6 Luna (max),gpt 5 6 luna,Terminal-Bench v4.0,11.6162,11.6162,24.94972796645286,0.18168917479911073,25.13141714125197,50.20859999999999,0.0,50.20859999999999,43.29298883814791,0.0,43.29298883814791,42.7333,0.6380750969045437,43.37137509690454,83.6667,0.0,83.6667,50.60851213979571,50.43082444808966,18,49.13421621526089
gemini-3-1-pro-preview,Gemini 3.1 Pro Preview,gemini 3 1 pro preview,Terminal-Bench v4.0,4.0404,4.0404,15.397827646781865,0.0,15.397827646781865,35.4277,6.106598195522387,41.53429819552239,40.83685837598187,0.0,40.83685837598187,54.85,0.0,54.85,82.0,0.0,82.0,50.1334850068011,49.21749527747275,19,46.92379684365722
qwen3-8-2-4t-a95b,Qwen3.8 2.4T A95B,qwen3 8 2 4t a95b,Terminal-Bench v4.0,11.1111,11.1111,24.5064268099207,0.0,24.5064268099207,57.247400000000006,7.333436437045748,64.58083643704575,43.251682048216345,0.0,43.251682048216345,31.25,0.0,31.25,80.3333,0.0,80.3333,48.99243276101383,47.89241729545697,20,48.78444905903656
gemini-3-5-flash,Gemini 3.5 Flash,gemini 3 5 flash,Terminal-Bench v4.0,6.5657,6.5657,18.818138660345767,0.0,18.818138660345767,42.0797,14.04348302948707,56.12318302948707,34.814754808557815,0.0,34.814754808557815,51.4,0.8205831466345046,52.2205831466345,73.3333,0.0,73.3333,48.46652354968361,46.154855308601924,21,47.06199192900503
deepseek-v4-flash,DeepSeek V4 Flash 0731 (max),deepseek v4 flash 0731,Terminal-Bench v4.0,12.1212,12.1212,24.70361270421798,0.0,24.70361270421798,53.967699999999994,0.0,53.967699999999994,38.791975308560914,0.0,38.791975308560914,40.3833,0.0,40.3833,79.6667,0.0,79.6667,48.23227386299007,48.23227386299007,22,47.50265760255578
gemini-3-6-flash,Gemini 3.6 Flash,gemini 3 6 flash,Terminal-Bench v4.0,7.0707,7.0707,19.423382932692235,0.0,19.423382932692235,53.01670000000001,0.0,53.01670000000001,31.326108769204,0.0,31.326108769204,49.9667,0.6963042910518594,50.66300429105186,80.0,0.0,80.0,47.95842699679339,47.78435092403043,23,46.88583919858962
glm-5-3-flash,GLM-5.3-Flash,glm 5 3 flash,Terminal-Bench v4.0,32.8283,32.8283,41.16564073739167,0.0,41.16564073739167,60.36860000000001,3.6756310806854486,64.04423108068545,37.51366425797406,0.0,37.51366425797406,27.500000000000004,0.0,27.500000000000004,80.0,0.0,80.0,47.852298013234204,47.30095335113138,24,50.04470721521024
claude-sonnet-5,Claude Sonnet 5 (max),claude sonnet 5,Terminal-Bench v4.0,14.1414,14.1414,27.706120828437896,0.0,27.706120828437896,36.5127,7.552550499753636,44.06525049975364,39.190163610401015,0.0,39.190163610401015,40.05,1.0816448916545056,41.1316448916545,82.0,0.0,82.0,47.820359963840765,46.417066165964094,25,46.81863596604941
muse-spark-1-2,Muse Spark 1.2 (xhigh),muse spark 1 2,Terminal-Bench v4.0,7.0707,7.0707,20.147220730909762,0.0,20.147220730909762,40.6134,2.7107055443433197,43.32410554434332,40.01804064668834,0.0,40.01804064668834,45.3833,0.0,45.3833,79.0,0.0,79.0,47.664575098748976,47.25796926709748,26,45.57453338438829
muse-spark-1-1,Muse Spark 1.1 (xhigh),muse spark 1 1,Terminal-Bench v4.0,6.0606,6.0606,18.876992763149538,0.0,18.876992763149538,38.8489,0.6366851487575644,39.485585148757565,36.87549503667713,0.0,36.87549503667713,52.05,0.0,52.05,77.6667,0.0,77.6667,47.41902555963173,47.3235227873181,27,44.99095458971685
deepseek-v4-pro-0424,DeepSeek V4 Pro (max),deepseek v4 pro,Terminal-Bench v4.0,14.6465,14.6465,27.279875261811593,0.0,27.279875261811593,56.289699999999996,0.0,56.289699999999996,33.786904402297644,0.0,33.786904402297644,42.95,0.0,42.95,74.6667,0.0,74.6667,46.978353846870455,46.978353846870455,28,46.99463593282185
qwen3-8-flash-next,Qwen3.8-Flash-Next,qwen3 8 flash next,Terminal-Bench v2.1,86.1423,16.08508132022563,28.52301706642017,0.0,28.52301706642017,55.9083,4.3952003748587956,60.30350037485879,32.074104590463634,0.0,32.074104590463634,24.5,13.507410101792061,38.00741010179206,79.6667,0.0,79.6667,46.95525066545794,42.91911808378111,29,47.71494642670693
deepseek-v4-flash-vision,DeepSeek V4 Flash Vision (max),deepseek v4 flash vision,Terminal-Bench v4.0,12.1212,12.1212,24.532662296619986,0.0,24.532662296619986,47.4709,4.936850975190197,52.4077509751902,31.486432919751323,0.0,31.486432919751323,38.5667,0.0,38.5667,81.3333,0.0,81.3333,45.66869375186592,44.928166105587394,30,45.665369238312294
glm-5-2,GLM-5.2 (max),glm 5 2,Terminal-Bench v2.1,77.9026,13.983167112221368,26.74588703383669,0.0,26.74588703383669,28.399,17.1445235878305,45.5435235878305,43.20421366938646,0.0,43.20421366938646,24.3333,0.0,24.3333,78.3333,0.0,78.3333,44.217366342374184,41.64568780419961,31,43.632044858210726
kimi-k2-6,Kimi K2.6,kimi k2 6,Terminal-Bench v2.1,65.9176,10.92584199323268,23.721954420423543,0.0,23.721954420423543,13.020799999999996,27.282504490263484,40.30330449026348,26.997940662206066,0.0,26.997940662206066,32.6,7.924974847636804,40.524974847636805,81.0,0.0,81.0,42.8483170261529,36.774697640704176,32,42.50963488410598
qwen3-8-27b,Qwen3.8 27B (xhigh),qwen3 8 27b,Terminal-Bench v4.0,5.5556,5.5556,16.09759698215855,0.0,16.09759698215855,48.2424,11.501705543166622,59.744105543166626,22.165648780489146,0.0,22.165648780489146,15.5833,15.739111782128631,31.322411782128633,82.0,0.0,82.0,41.45167310936975,35.7916393323626,33,42.265952617588596
qwen3-7-max,Qwen3.7 Max,qwen3 7 max,Terminal-Bench v4.0,1.5152,1.5152,8.663628708572405,0.0,8.663628708572405,22.9769,18.586542881699714,41.563442881699714,35.21038658577892,0.0,35.21038658577892,31.1333,0.0,31.1333,79.0,0.0,79.0,41.247320278845876,38.45933884659092,34,39.114151635210206
kimi-k2-7-code,Kimi K2.7 Code,kimi k2 7 code,Terminal-Bench v4.0,1.0101,1.0101,6.948646565339181,0.0,6.948646565339181,24.4543,12.320070818194566,36.77437081819457,29.93259093362952,0.0,29.93259093362952,39.5667,0.0,39.5667,79.3333,0.0,79.3333,40.94913255935196,39.101121936622775,35,38.511121663432654
nex-n2-pro,Nex-N2-Pro,nex n2 pro,Terminal-Bench v2.1,67.7903,11.403560203523055,22.217693636601947,0.0,22.217693636601947,17.6291,11.177408660238285,28.806508660238286,27.649583209516926,0.0,27.649583209516926,34.8167,0.0,34.8167,81.6667,0.0,81.6667,39.87513562555102,38.19852432651527,36,39.031437101271436
qwen3-7-plus,Qwen3.7 Plus,qwen3 7 plus,Terminal-Bench v4.0,1.0101,1.0101,6.82129419391951,3.257807068003487,10.079101261922997,17.3912,22.83674585820297,40.22794585820297,28.685553855555934,0.0,28.685553855555934,22.516699999999997,15.46881265235578,37.98551265235578,73.0,0.0,73.0,39.74414632467847,32.12565057605873,37,37.99562272560754
agnes-2-5-pro-alpha,Agnes 2.5 Pro Alpha,agnes 2 5 pro alpha,Terminal-Bench v4.0,3.0303,3.0303,11.407036246983697,0.0,11.407036246983697,38.433,0.0,38.433,30.835356624822747,0.0,30.835356624822747,33.48330000000001,0.0,33.48330000000001,75.6667,0.0,75.6667,39.6604256121452,39.6604256121452,38,37.965078574361286
gpt-5-4-mini,GPT-5.4 mini (xhigh),gpt 5 4 mini,Terminal-Bench v4.0,2.0202,2.0202,10.25761583702568,0.0,10.25761583702568,26.2049,4.435761123414765,30.640661123414763,29.57612212579601,0.0,29.57612212579601,37.4667,0.0,37.4667,77.0,0.0,77.0,39.261372389953586,38.59600822144137,39,36.98821981724729
deepseek-v4-flash-0420,DeepSeek V4 Flash (max),deepseek v4 flash,Terminal-Bench v4.0,2.5253,2.5253,10.690249827763616,0.0,10.690249827763616,27.986,13.494875413284822,41.48087541328482,25.26918455965685,0.0,25.26918455965685,36.8167,0.0,36.8167,74.3333,0.0,74.3333,38.94274666266614,36.91851535067342,40,37.71806196014106
claude-sonnet-4-6-adaptive,Claude Sonnet 4.6 (max),claude sonnet 4 6,Terminal-Bench v4.0,3.0303,3.0303,12.32337639245024,0.0,12.32337639245024,20.0981,14.144005110233834,34.24210511023384,16.58083938255238,0.0,16.58083938255238,40.8667,0.0,40.8667,80.0,0.0,80.0,37.55958022054581,35.43797945401074,41,36.802604177047286
minimax-m3,MiniMax-M3,minimax m3,Terminal-Bench v4.0,2.0202,2.0202,9.755231996216185,0.0,9.755231996216185,21.251299999999997,14.593624411945086,35.84492441194509,18.578678612592444,0.0,18.578678612592444,16.7,17.279573679867497,33.9795736798675,83.0,0.0,83.0,37.020758865157994,30.511821783399352,42,36.231681740124245
grok-4-3,Grok 4.3 (high),grok 4 3,Terminal-Bench v4.0,0.0,0.0,0.0069472224665689175,0.0,0.0069472224665689175,1.3759999999999997,27.282504490263484,28.658504490263486,26.847867699316453,0.0,26.847867699316453,34.7833,5.257624513019877,40.040924513019874,73.0,0.0,73.0,36.964061833836084,31.557280032041593,43,33.710848785013276
inkling,Inkling,inkling,Terminal-Bench v4.0,1.0101,1.0101,6.889506954057015,0.0,6.889506954057015,4.9849000000000006,17.508539341947717,22.493439341947717,21.753627068146592,0.0,21.753627068146592,41.55,0.0,41.55,77.3333,0.0,77.3333,36.443214717141835,33.81693381584968,44,34.00397467283026
glm-5-1,GLM-5.1,glm 5 1,Terminal-Bench v2.1,61.7978,9.874897644028712,21.031249435115377,0.0,21.031249435115377,20.308399999999995,24.379120891354177,44.68752089135417,19.916070490435608,0.0,19.916070490435608,23.699999999999996,0.0,23.699999999999996,73.6667,0.0,73.6667,35.43941422434534,31.782546090642217,45,36.60030816338103
inkling-small,Inkling Small,inkling small,Terminal-Bench v4.0,1.0101,1.0101,7.081969590445867,0.0,7.081969590445867,4.8142000000000005,7.297797391521824,12.111997391521825,27.231009766991747,0.0,27.231009766991747,33.1667,2.2447181515220223,35.41141815152202,75.6667,0.0,75.6667,34.68049403575089,33.02464488914211,46,31.500618980096295
gpt-5-4-nano,GPT-5.4 nano (xhigh),gpt 5 4 nano,Terminal-Bench v4.0,0.5051,0.5051,4.883844102753486,0.0,4.883844102753486,5.9606,18.221440974728793,24.182040974728793,27.497953075092695,0.0,27.497953075092695,25.6667,0.0,25.6667,76.6667,0.0,76.6667,34.11509147901248,31.38187533280316,47,31.779447630514994
hy3,Hy3,hy3,Terminal-Bench v4.0,0.5051,0.5051,4.955145468096773,0.0,4.955145468096773,18.4091,3.572131087157288,21.981231087157287,20.87264474617436,0.0,20.87264474617436,31.9667,0.0,31.9667,79.0,0.0,79.0,33.846167633735575,33.31034797066199,48,31.755144260285682
qwen3-5-397b-a17b,Qwen3.5 397B A17B,qwen3 5 397b a17b,Terminal-Bench v4.0,0.0,0.0,0.006692660158711174,0.0,0.006692660158711174,6.886699999999999,27.282504490263484,34.16920449026348,12.342715126340723,0.0,12.342715126340723,30.8,6.9946049041157465,37.794604904115744,77.3333,0.0,77.3333,33.74417570348655,27.903148803918086,49,32.32930343617573
mimo-v2-5-0424,MiMo-V2.5,mimo v2 5,Terminal-Bench v4.0,0.0,0.0,0.006623118600780139,0.0,0.006623118600780139,18.4295,19.381396503997905,37.81089650399791,17.763105805292046,0.0,17.763105805292046,16.750000000000004,14.126211733854184,30.876211733854188,73.0,0.0,73.0,33.32028146251093,26.881519053447693,50,31.891367432348986
mimo-v2-5-pro,MiMo-V2.5-Pro,mimo v2 5 pro,Terminal-Bench v4.0,0.0,0.0,0.007111870358773423,0.0,0.007111870358773423,13.7036,27.282504490263484,40.986104490263486,18.608138004647323,0.0,18.608138004647323,22.4167,0.0,22.4167,79.6667,0.0,79.6667,33.268583261969596,29.176207588430074,51,32.336950873053915
gpt-5-5-instant-06-26,GPT-5.5 Instant (June 2026),gpt 5 5 instant june 2026,Terminal-Bench v4.0,12.6263,12.6263,25.757821097484157,0.0,25.757821097484157,36.4366,0.0,36.4366,0.009073213322742942,0.0,0.009073213322742942,44.4167,0.0,44.4167,70.0,0.0,70.0,33.14816907374524,33.14816907374524,52,35.32403886216138
muse-glimmer,Muse Glimmer (high),muse glimmer,Terminal-Bench v4.0,0.5051,0.5051,4.762638737086826,0.0,4.762638737086826,6.8318,10.875183971365303,17.706983971365304,14.656156643540625,0.0,14.656156643540625,26.9833,6.48648809109531,33.46978809109531,83.3333,0.0,83.3333,32.563265485249495,29.31036586677087,53,30.785773488617615
gpt-5-mini,GPT-5 mini (high),gpt 5 mini,Terminal-Bench v4.0,0.0,0.0,0.00624536628229281,0.0,0.00624536628229281,6.487500000000002,9.99747971113531,16.484979711135313,0.009101005438961123,27.282504490263484,27.291605495702445,24.966700000000003,3.4980772977038868,28.46477729770389,72.3333,0.0,72.3333,32.24370746643523,21.684814838259918,54,28.91618157416479
quasar-438b,Quasar 438B (max),quasar 438b,Terminal-Bench v4.0,1.0101,1.0101,6.973836520165927,0.0,6.973836520165927,23.864400000000003,6.195572868987245,30.05997286898725,26.276949286018723,0.0,26.276949286018723,15.5167,0.0,15.5167,76.3333,0.0,76.3333,32.235299368170296,31.30596343782221,55,31.03215173503438
qwen3-6-27b,Qwen3.6 27B,qwen3 6 27b,Terminal-Bench v4.0,0.0,0.0,0.006544012530550348,0.0,0.006544012530550348,11.045199999999998,27.282504490263484,38.327704490263486,9.812269816917999,0.0,9.812269816917999,19.6,11.495180811095864,31.095180811095865,77.3333,0.0,77.3333,31.933946222641943,24.967775346328455,56,31.314999826161582
nvidia-nemotron-3-ultra-550b-a55b,Nemotron 3 Ultra,nemotron 3 ultra,Terminal-Bench v4.0,0.5051,0.5051,4.510467468012599,0.0,4.510467468012599,2.9863000000000004,27.282504490263484,30.268804490263484,16.50408347743067,0.0,16.50408347743067,22.5833,0.0,22.5833,79.3333,0.0,79.3333,31.45507746356998,27.36270179003046,57,30.639991087141347
qwen3-5-122b-a10b,Qwen3.5 122B A10B,qwen3 5 122b a10b,Terminal-Bench v4.0,0.0,0.0,0.006300722180829745,0.0,0.006300722180829745,5.4811,27.282504490263484,32.76360449026348,6.996011809595523,0.0,6.996011809595523,24.3667,8.794920649863542,33.16162064986354,76.3333,0.0,76.3333,30.57103945110215,24.27993361509674,58,29.852167534380673
claude-4-5-sonnet-thinking,Claude 4.5 Sonnet,claude 4 5 sonnet,Terminal-Bench v4.0,0.0,0.0,0.006761479128119817,0.0,0.006761479128119817,14.0757,11.511429940123913,25.587129940123912,9.765094032829378,3.6046018259333295,13.369695858762707,32.8667,0.0,32.8667,72.3333,0.0,72.3333,30.53298939656021,27.724894357761624,59,28.832717455602946
ring-2-6-1t,Ring-2.6-1T,ring 2 6 1t,Terminal-Bench v4.0,0.5051,0.5051,4.768770052120357,0.0,4.768770052120357,0.7178999999999996,27.282504490263484,28.000404490263485,17.836880595552575,0.0,17.836880595552575,25.7,0.0,25.7,70.0,0.0,70.0,30.45300185741733,26.36062618387781,60,29.261211027587283
qwen3-6-35b-a3b,Qwen3.6 35B A3B,qwen3 6 35b a3b,Terminal-Bench v2.1,44.9438,5.575510280204323,14.280030481032627,0.0,14.280030481032627,5.208599999999998,27.282504490263484,32.49110449026348,4.902978480474906,0.0,4.902978480474906,18.816700000000004,12.40049665734027,31.217196657340274,71.6667,0.0,71.6667,29.910201430120324,22.717701592245735,61,30.91160202182226
solar-pro4,Solar Pro 4,solar pro 4,Terminal-Bench v4.0,0.5051,0.5051,4.74419192486982,0.0,4.74419192486982,9.082499999999998,9.369484251526742,18.45198425152674,21.991790735181162,0.0,21.991790735181162,18.9333,0.0,18.9333,74.0,0.0,74.0,29.373079050770343,27.967656413041333,62,27.624253382315544
gemini-3-5-flash-lite,Gemini 3.5 Flash-Lite,gemini 3 5 flash lite,Terminal-Bench v4.0,1.0101,1.0101,6.460396732399644,0.0,6.460396732399644,25.0113,0.0,25.0113,0.009156331142985159,0.0,0.009156331142985159,29.466700000000003,9.581002156506528,39.04770215650653,76.0,0.0,76.0,29.36240711170949,26.96715657258286,63,29.30571104400983
minimax-m2-7,MiniMax-M2.7,minimax m2 7,Terminal-Bench v4.0,0.0,0.0,0.00707924430995286,0.0,0.00707924430995286,4.4353,27.282504490263484,31.717804490263482,7.065786027046106,0.0,7.065786027046106,26.8,0.0,26.8,78.3333,0.0,78.3333,29.24477440608435,25.152398732544828,64,28.78479395232391
gemini-3-1-flash-lite-preview,Gemini 3.1 Flash-Lite,gemini 3 1 flash lite,Terminal-Bench v4.0,0.5051,0.5051,4.682174097574756,0.0,4.682174097574756,6.796200000000001,0.0,6.796200000000001,9.693902845603516,0.0,9.693902845603516,36.2667,1.7659774986971684,38.03267749869717,74.3333,0.0,74.3333,28.770647638112823,28.32915326343853,65,26.70765088837509
qwen3-235b-a22b-instruct-2507-reasoning,Qwen3 235B A22B 2507,qwen3 235b a22b 2507,Terminal-Bench v4.0,0.0,0.0,0.006437017943116202,0.0,0.006437017943116202,2.154,0.0,2.154,0.0088876262297646,27.282504490263484,27.29139211649325,22.8167,0.0,22.8167,72.0,0.0,72.0,28.61533633674229,20.43058498966324,66,24.85370582688727
gemini-2-5-pro,Gemini 2.5 Pro,gemini 2 5 pro,Terminal-Bench v4.0,0.0,0.0,0.0068041384465632295,0.0,0.0068041384465632295,2.1749,0.30502913121524955,2.4799291312152496,14.735682208842588,0.0,14.735682208842588,39.05,0.0,39.05,69.0,0.0,69.0,28.35587444617972,28.310120076497434,67,25.05448309570088
claude-4-5-haiku-reasoning,Claude 4.5 Haiku,claude 4 5 haiku,Terminal-Bench v4.0,0.0,0.0,0.0064996461442143084,0.0,0.0064996461442143084,3.2486000000000006,0.0,3.2486000000000006,0.008195834307744378,27.282504490263484,27.29070032457123,18.016699999999997,0.0,18.016699999999997,74.3333,0.0,74.3333,28.04598506198579,19.861233714906742,68,24.579159994143087
nvidia-nemotron-3-super-120b-a12b,Nemotron 3 Super,nemotron 3 super,Terminal-Bench v4.0,0.0,0.0,0.006018878633101011,0.0,0.006018878633101011,3.779,12.323357392303222,16.102357392303222,15.856607455568799,0.0,15.856607455568799,24.3167,0.0,24.3167,65.6667,0.0,65.6667,26.385452733379434,24.53694912453395,69,24.389676745301024
deepseek-v3-1-terminus-reasoning,DeepSeek V3.1 Terminus,deepseek v3 1 terminus,Terminal-Bench v4.0,0.0,0.0,0.006161412175792163,0.0,0.006161412175792163,2.7062999999999993,10.782847846690307,13.489147846690306,11.651552436049027,0.0,11.651552436049027,27.699999999999996,0.0,27.699999999999996,69.3333,0.0,69.3333,26.311114049035833,24.693686872032284,70,24.436032338983026
gemma-4-31b,Gemma 4 31B,gemma 4 31b,Terminal-Bench v4.0,0.0,0.0,0.006744338366363291,0.0,0.006744338366363291,4.9331,3.925301917341688,8.858401917341688,11.062053098769683,0.0,11.062053098769683,20.0333,10.004298586944564,30.037598586944565,69.6667,0.0,69.6667,26.090790297804936,23.000920363467543,71,23.92629958828446
longcat-2-0,LongCat 2.0,longcat 2 0,Terminal-Bench v4.0,0.0,0.0,0.006028482396092726,0.0,0.006028482396092726,4.5339,1.8926358291060215,6.4265358291060215,14.16041163667215,0.0,14.16041163667215,29.633299999999995,0.0,29.633299999999995,65.0,0.0,65.0,25.621031713607156,25.337136339241255,72,23.04525518963485
mistral-medium-3-5,Mistral Medium 3.5,mistral medium 3 5,Terminal-Bench v4.0,0.0,0.0,0.006337349603738142,0.0,0.006337349603738142,6.299599999999998,27.282504490263484,33.58210449026348,0.008651502759636606,0.0,0.008651502759636606,24.666700000000002,0.0,24.666700000000002,69.3333,0.0,69.3333,25.073879859327786,20.981504185788264,73,25.519418668525372
gpt-oss-120b,gpt-oss-120b (high),gpt oss 120b,Terminal-Bench v4.0,0.0,0.0,0.005833335238094926,0.0,0.005833335238094926,0.19910000000000003,14.124908745762843,14.324008745762843,9.452723375831962,10.530310814599915,19.983034190431876,21.783300000000004,0.0,21.783300000000004,52.0,0.0,52.0,23.9899199025178,18.7120903462734,74,21.619235254286565
deepseek-r1-0120,DeepSeek R1 (Jan),deepseek r1 jan,Terminal-Bench v4.0,0.0,0.0,0.00618952340653139,0.0,0.00618952340653139,0.2419,0.0,0.2419,6.360797775436663,0.0,6.360797775436663,30.516700000000004,0.0,30.516700000000004,57.666700000000006,0.0,57.666700000000006,21.107658284971652,21.107658284971652,75,18.958457459768642
trinity-large-thinking,Trinity Large Thinking,trinity large thinking,Terminal-Bench v4.0,0.5051,0.5051,4.529866168000992,0.0,4.529866168000992,1.3068999999999993,27.282504490263484,28.589404490263483,8.02573053684211,0.0,8.02573053684211,22.5,0.0,22.5,38.0,0.0,38.0,20.374116451392254,16.281740777852733,76,20.329000239021315
mercury-2,Mercury 2,mercury 2,Terminal-Bench v4.0,0.0,0.0,0.006142597170578579,0.0,0.006142597170578579,1.6798000000000004,17.503850593677278,19.183650593677278,8.083766158171574,0.0,8.083766158171574,21.183299999999996,0.0,21.183299999999996,43.6667,0.0,43.6667,19.33245669622012,16.70687910716853,77,18.424711869803886
