slug,model,variant_group,terminal_source,terminal_raw,terminal_effective,coding_core,coding_bonus,coding_score,agentic-tool-work_core,agentic-tool-work_bonus,agentic-tool-work_score,hard-reasoning_core,hard-reasoning_bonus,hard-reasoning_score,knowledge-science_core,knowledge-science_bonus,knowledge-science_score,instruction-context_core,instruction-context_bonus,instruction-context_score,score,core_only_score,rank
glm-5-3-flash,GLM-5.3-Flash,glm 5 3 flash,Terminal-Bench v4.0,32.8283,32.8283,32.8283,0.0,32.8283,47.2165,0.0,47.2165,60.29060661139511,0.0,60.29060661139511,50.083258180753376,0.0,50.083258180753376,80.0,0.0,80.0,54.0837329584297,54.0837329584297,18
grok-4-6-xhigh,Grok 4.6 (xhigh),grok 4 6,Terminal-Bench v4.0,17.1717,17.1717,17.1717,0.0,17.1717,43.299,0.0,43.299,64.20260219368059,0.0,64.20260219368059,63.41941500833952,0.0,63.41941500833952,81.0,0.0,81.0,53.81854344040403,53.81854344040403,19
gemini-3-7-flash,Gemini 3.7 Flash (high),gemini 3 7 flash,Terminal-Bench v4.0,13.6364,13.6364,13.636400000000004,0.0,13.636400000000004,32.7835,0.0,32.7835,67.27363385606579,0.0,67.27363385606579,72.31835907879824,0.0,72.31835907879824,81.6667,0.0,81.6667,53.535718586972806,53.535718586972806,20
claude-opus-4-8,Claude Opus 4.8 (max),claude opus 4 8,Terminal-Bench v4.0,21.7172,21.7172,21.717199999999995,0.0,21.717199999999995,34.2268,0.0,34.2268,66.91302754501548,0.0,66.91302754501548,67.03469275427464,0.0,67.03469275427464,77.6667,0.0,77.6667,53.51168405985802,53.51168405985802,21
gemini-3-1-pro-preview,Gemini 3.1 Pro Preview,gemini 3 1 pro preview,Terminal-Bench v4.0,4.0404,4.0404,4.0404,0.0,4.0404,21.4433,18.981871489352848,40.42517148935285,66.5422786656724,0.0,66.5422786656724,71.85858188135917,0.0,71.85858188135917,82.0,0.0,82.0,52.97328640727688,49.17691210940631,22
deepseek-v4-pro,DeepSeek V4 Pro 0813 (max),deepseek v4 pro 0813,Terminal-Bench v4.0,14.1414,14.1414,14.141400000000004,0.0,14.141400000000004,39.5876,1.4075827441451594,40.99518274414516,61.70013896791481,0.0,61.70013896791481,67.51199545266012,0.0,67.51199545266012,80.3333,0.0,80.3333,52.93640343294402,52.65488688411499,23
grok-4-5,Grok 4.5 (high),grok 4 5,Terminal-Bench v4.0,10.6061,10.6061,10.606100000000003,0.0,10.606100000000003,42.0619,0.0,42.0619,63.045181210937926,0.0,63.045181210937926,69.2886607966989,0.0,69.2886607966989,79.3333,0.0,79.3333,52.867028401527364,52.867028401527364,24
gemini-3-5-flash,Gemini 3.5 Flash,gemini 3 5 flash,Terminal-Bench v4.0,6.5657,6.5657,6.5657,0.0,6.5657,32.1649,14.527859135808342,46.692759135808345,62.736719235866964,0.0,62.736719235866964,68.84926346737488,0.06377316540866218,68.91303663278354,73.3333,0.0,73.3333,51.64830300089177,48.72997654064837,25
qwen3-8-2-4t-a95b,Qwen3.8 2.4T A95B,qwen3 8 2 4t a95b,Terminal-Bench v4.0,11.1111,11.1111,11.111100000000002,0.0,11.111100000000002,49.0722,0.0,49.0722,63.01007112501937,0.0,63.01007112501937,54.06460256027042,0.0,54.06460256027042,80.3333,0.0,80.3333,51.51825473705796,51.51825473705796,26
claude-sonnet-5,Claude Sonnet 5 (max),claude sonnet 5,Terminal-Bench v4.0,14.1414,14.1414,14.141400000000004,0.0,14.141400000000004,37.3196,0.0,37.3196,61.333623071036655,0.0,61.333623071036655,60.406949558804904,0.0,60.406949558804904,82.0,0.0,82.0,51.04031452596831,51.04031452596831,27
gpt-5-6-luna,GPT-5.6 Luna (max),gpt 5 6 luna,Terminal-Bench v4.0,11.6162,11.6162,11.616199999999996,0.0,11.616199999999996,31.134,4.402715155584488,35.53671515558449,59.97630648097629,0.0,59.97630648097629,62.39774010034338,0.0,62.39774010034338,83.6667,0.0,83.6667,50.63873234738084,49.75818931626394,28
deepseek-v4-flash,DeepSeek V4 Flash 0731 (max),deepseek v4 flash 0731,Terminal-Bench v4.0,12.1212,12.1212,12.1212,0.0,12.1212,39.3814,0.0,39.3814,59.169533114771156,0.0,59.169533114771156,60.556838959196014,0.0,60.556838959196014,79.6667,0.0,79.6667,50.17913441479344,50.17913441479344,29
deepseek-v4-flash-vision,DeepSeek V4 Flash Vision (max),deepseek v4 flash vision,Terminal-Bench v4.0,12.1212,12.1212,12.1212,0.0,12.1212,41.0309,0.0,41.0309,56.108350188185,0.0,56.108350188185,59.343448954117925,0.0,59.343448954117925,81.3333,0.0,81.3333,49.98743982846058,49.98743982846058,30
muse-spark-1-2,Muse Spark 1.2 (xhigh),muse spark 1 2,Terminal-Bench v4.0,7.0707,7.0707,7.0707,0.0,7.0707,34.8454,0.0,34.8454,64.10660929420617,0.0,64.10660929420617,64.0533516156649,0.0,64.0533516156649,79.0,0.0,79.0,49.8152121819742,49.8152121819742,31
muse-spark-1-1,Muse Spark 1.1 (xhigh),muse spark 1 1,Terminal-Bench v4.0,6.0606,6.0606,6.060599999999999,0.0,6.060599999999999,31.752600000000005,0.0,31.752600000000005,64.41029078959356,0.0,64.41029078959356,68.36655542002975,0.0,68.36655542002975,77.6667,0.0,77.6667,49.65134924192466,49.65134924192466,32
qwen3-6-35b-a3b,Qwen3.6 35B A3B,qwen3 6 35b a3b,Terminal-Bench v2.1,44.9438,42.69661,42.69661,0.0,42.69661,9.278399999999998,29.290305875145087,38.568705875145085,43.26130293830735,0.0,43.26130293830735,39.790243545120454,11.2940985363689,51.08434208148935,71.6667,0.0,71.6667,49.455532178988356,41.33865129668556,33
gemini-3-6-flash,Gemini 3.6 Flash,gemini 3 6 flash,Terminal-Bench v4.0,7.0707,7.0707,7.0707,0.0,7.0707,29.8969,0.0,29.8969,61.560513170700595,0.0,61.560513170700595,68.10524074995992,0.0,68.10524074995992,80.0,0.0,80.0,49.326670784132105,49.326670784132105,34
deepseek-v4-pro-0424,DeepSeek V4 Pro (max),deepseek v4 pro,Terminal-Bench v4.0,14.6465,14.6465,14.646499999999998,0.0,14.646499999999998,30.103099999999998,4.134796303643043,34.23789630364304,57.72898811619687,0.0,57.72898811619687,61.75305907402483,0.0,61.75305907402483,74.6667,0.0,74.6667,48.60662869877295,47.77966943804434,35
qwen3-8-27b,Qwen3.8 27B (xhigh),qwen3 8 27b,Terminal-Bench v4.0,5.5556,5.5556,5.5556,0.0,5.5556,48.0412,0.0,48.0412,55.40722104139495,0.0,55.40722104139495,37.55486819082181,14.141147091799965,51.69601528262177,82.0,0.0,82.0,48.54000726480334,45.711777846443354,36
minimax-m3,MiniMax-M3,minimax m3,Terminal-Bench v4.0,2.0202,2.0202,2.0202,0.0,2.0202,15.2577,23.27912961190367,38.53682961190367,60.17952832226254,0.0,60.17952832226254,39.39440709034722,15.09905857143184,54.49346566177906,83.0,0.0,83.0,47.64600471918905,39.97036708252195,37
qwen3-7-max,Qwen3.7 Max,qwen3 7 max,Terminal-Bench v4.0,1.5152,1.5152,1.5151999999999999,0.0,1.5151999999999999,11.752600000000001,29.290305875145087,41.04290587514509,61.1484730929563,0.0,61.1484730929563,53.61273992774479,0.0,53.61273992774479,79.0,0.0,79.0,47.26386377916924,41.40580260414022,38
kimi-k2-7-code,Kimi K2.7 Code,kimi k2 7 code,Terminal-Bench v4.0,1.0101,1.0101,1.0101,0.0,1.0101,20.206199999999995,15.63059244308856,35.836792443088555,56.024663411751085,0.0,56.024663411751085,59.54005419211508,0.0,59.54005419211508,79.3333,0.0,79.3333,46.34898200939094,43.22286352077323,39
grok-4-3,Grok 4.3 (high),grok 4 3,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,12.371100000000002,29.290305875145087,41.66140587514509,57.902454614636156,0.0,57.902454614636156,55.982230335169746,2.9466292722246408,58.928859607394386,73.0,0.0,73.0,46.29854421943513,39.85115718996118,40
claude-sonnet-4-6-adaptive,Claude Sonnet 4.6 (max),claude sonnet 4 6,Terminal-Bench v4.0,3.0303,3.0303,3.030299999999999,0.0,3.030299999999999,34.43300000000001,0.0,34.43300000000001,54.21061956600385,0.0,54.21061956600385,59.78965063027213,0.0,59.78965063027213,80.0,0.0,80.0,46.292714039255195,46.292714039255195,41
qwen3-7-plus,Qwen3.7 Plus,qwen3 7 plus,Terminal-Bench v4.0,1.0101,1.0101,1.0101,0.0,1.0101,17.5258,23.3310165998053,40.8568165998053,56.63154597925082,0.0,56.63154597925082,45.01669690237168,13.044330878192198,58.061027780563876,73.0,0.0,73.0,45.911898071924,38.6368285763245,42
qwen3-5-397b-a17b,Qwen3.5 397B A17B,qwen3 5 397b a17b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,13.4021,29.290305875145087,42.692405875145084,50.853721297462585,0.0,50.853721297462585,52.44255256945451,4.631866149079684,57.0744187185342,77.3333,0.0,77.3333,45.59076937822837,38.80633497338342,43
deepseek-v4-flash-0420,DeepSeek V4 Flash (max),deepseek v4 flash,Terminal-Bench v4.0,2.5253,2.5253,2.5253,0.0,2.5253,30.927800000000005,1.495595874599502,32.42339587459951,55.81324370335413,0.0,55.81324370335413,57.368880049465844,0.0,57.368880049465844,74.3333,0.0,74.3333,44.4928239254839,44.193704750563995,44
inkling,Inkling,inkling,Terminal-Bench v4.0,1.0101,1.0101,1.0101,0.0,1.0101,29.0722,0.0,29.0722,52.71769946023821,0.0,52.71769946023821,60.182922286974396,0.0,60.182922286974396,77.3333,0.0,77.3333,44.06324434944252,44.06324434944252,45
qwen3-5-122b-a10b,Qwen3.5 122B A10B,qwen3 5 122b a10b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,15.2577,27.957529611903666,43.215229611903666,46.46799329753761,0.0,46.46799329753761,45.68554120528726,7.081672497873598,52.767213703160856,76.3333,0.0,76.3333,43.75674752252043,36.74890710056497,46
mimo-v2-5-pro,MiMo-V2.5-Pro,mimo v2 5 pro,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,9.8969,29.290305875145087,39.18720587514509,55.57668625278049,0.0,55.57668625278049,44.05130335404391,0.0,44.05130335404391,79.6667,0.0,79.6667,43.6963792963939,37.83831812136488,47
minimax-m2-7,MiniMax-M2.7,minimax m2 7,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,9.8969,28.738377896149363,38.63527789614936,50.86457663207273,0.0,50.86457663207273,48.3902382717837,0.0,48.3902382717837,78.3333,0.0,78.3333,43.24467876000116,37.49700318077129,48
qwen3-6-27b,Qwen3.6 27B,qwen3 6 27b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,16.701,25.970295212439012,42.67129521243901,44.091421394189595,0.0,44.091421394189595,40.634357876063454,10.294621130517342,50.928979006580796,77.3333,0.0,77.3333,43.00499932264188,35.75201605405061,49
gpt-5-4-mini,GPT-5.4 mini (xhigh),gpt 5 4 mini,Terminal-Bench v4.0,2.0202,2.0202,2.0202,0.0,2.0202,25.567,2.588244908318792,28.155244908318792,49.603221811995226,0.0,49.603221811995226,57.24847895350583,0.0,57.24847895350583,77.0,0.0,77.0,42.80542913476397,42.287780153100215,50
hy3,Hy3,hy3,Terminal-Bench v4.0,0.5051,0.5051,0.5050999999999998,0.0,0.5050999999999998,22.8866,0.0,22.8866,54.78123364164045,0.0,54.78123364164045,53.54733504013062,0.0,53.54733504013062,79.0,0.0,79.0,42.14405373635421,42.14405373635421,51
mimo-v2-5-0424,MiMo-V2.5,mimo v2 5,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,8.6598,29.290305875145087,37.950105875145084,48.06994741467896,0.0,48.06994741467896,37.72140141882325,13.15668520013427,50.87808661895752,73.0,0.0,73.0,41.97962818175631,33.49022996670044,52
nvidia-nemotron-3-ultra-550b-a55b,Nemotron 3 Ultra,nemotron 3 ultra,Terminal-Bench v4.0,0.5051,0.5051,0.5050999999999998,0.0,0.5050999999999998,14.2268,19.56057469775422,33.78737469775422,49.61698916228191,0.0,49.61698916228191,44.240480174948374,0.0,44.240480174948374,79.3333,0.0,79.3333,41.4966488069969,37.584533867446055,53
inkling-small,Inkling Small,inkling small,Terminal-Bench v4.0,1.0101,1.0101,1.0101,0.0,1.0101,18.762899999999995,0.0,18.762899999999995,54.60569685216004,0.0,54.60569685216004,54.4816528735133,0.0,54.4816528735133,75.6667,0.0,75.6667,40.905409945134664,40.905409945134664,54
muse-glimmer,Muse Glimmer (high),muse glimmer,Terminal-Bench v4.0,0.5051,0.5051,0.5050999999999998,0.0,0.5050999999999998,23.5052,0.0,23.5052,42.83501317753971,0.0,42.83501317753971,47.4769497632272,5.1834031418835025,52.660352905110706,83.3333,0.0,83.3333,40.567793216530085,39.531112588153384,55
ring-2-6-1t,Ring-2.6-1T,ring 2 6 1t,Terminal-Bench v4.0,0.5051,0.5051,0.5050999999999998,0.0,0.5050999999999998,17.9381,22.01150546978141,39.94960546978141,43.00787353566787,0.0,43.00787353566787,46.9188088084086,0.0,46.9188088084086,70.0,0.0,70.0,40.07627756277157,35.6739764688153,56
gpt-5-4-nano,GPT-5.4 nano (xhigh),gpt 5 4 nano,Terminal-Bench v4.0,0.5051,0.5051,0.5050999999999998,0.0,0.5050999999999998,27.4227,0.0,27.4227,48.06133498645247,0.0,48.06133498645247,45.797498373164444,0.0,45.797498373164444,76.6667,0.0,76.6667,39.69066667192338,39.69066667192338,57
gpt-5-5-instant-06-26,GPT-5.5 Instant (June 2026),gpt 5 5 instant june 2026,Terminal-Bench v4.0,12.6263,12.6263,12.626299999999999,0.0,12.626299999999999,11.752600000000001,0.0,11.752600000000001,40.50140554203026,0.0,40.50140554203026,60.46920602620808,0.0,60.46920602620808,70.0,0.0,70.0,39.06990231364767,39.06990231364767,58
gemini-3-5-flash-lite,Gemini 3.5 Flash-Lite,gemini 3 5 flash lite,Terminal-Bench v4.0,1.0101,1.0101,1.0101,0.0,1.0101,17.5258,0.0,17.5258,39.71536863834956,0.0,39.71536863834956,49.703530873369544,8.296252203242446,57.99978307661199,76.0,0.0,76.0,38.45021034299231,36.79095990234382,59
solar-pro4,Solar Pro 4,solar pro 4,Terminal-Bench v4.0,0.5051,0.5051,0.5050999999999998,0.0,0.5050999999999998,23.299000000000003,0.0,23.299000000000003,51.03937613255084,0.0,51.03937613255084,41.070484985814325,0.0,41.070484985814325,74.0,0.0,74.0,37.98279222367303,37.98279222367303,60
mistral-medium-3-5,Mistral Medium 3.5,mistral medium 3 5,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,15.0515,28.909674268710717,43.96117426871072,32.0954428377301,0.0,32.0954428377301,42.9681916648816,0.0,42.9681916648816,69.3333,0.0,69.3333,37.67162195426448,31.88968710052234,61
claude-4-5-sonnet-thinking,Claude 4.5 Sonnet,claude 4 5 sonnet,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,24.5361,0.0,24.5361,38.53122064624997,0.0,38.53122064624997,52.366116027542084,0.0,52.366116027542084,72.3333,0.0,72.3333,37.55334753475841,37.55334753475841,62
gemini-3-1-flash-lite-preview,Gemini 3.1 Flash-Lite,gemini 3 1 flash lite,Terminal-Bench v4.0,0.5051,0.5051,0.5050999999999998,0.0,0.5050999999999998,9.6907,3.2832503858355295,12.97395038583553,37.59717566466929,0.0,37.59717566466929,54.60703123902635,1.3723810101524663,55.979412249178814,74.3333,0.0,74.3333,36.27778765993672,35.34666138073912,63
gpt-5-mini,GPT-5 mini (high),gpt 5 mini,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,15.4639,2.443884955096621,17.907784955096623,42.15553889265324,0.0,42.15553889265324,45.47471074795309,2.3169522233159086,47.791662971269,72.3333,0.0,72.3333,36.03765756380377,35.085490128121265,64
gemini-2-5-pro,Gemini 2.5 Pro,gemini 2 5 pro,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,9.6907,0.0,9.6907,43.6092179241958,0.0,43.6092179241958,57.424331254268864,0.0,57.424331254268864,69.0,0.0,69.0,35.94485003569294,35.94485003569294,65
gemma-4-31b,Gemma 4 31B,gemma 4 31b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,14.8454,0.0,14.8454,44.992470790122205,0.0,44.992470790122205,41.42444163510234,8.523920991302248,49.94836262640459,69.6667,0.0,69.6667,35.89058688330536,34.18580268504491,66
longcat-2-0,LongCat 2.0,longcat 2 0,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,13.1959,0.0,13.1959,51.25456360442453,0.0,51.25456360442453,48.070768740888674,0.0,48.070768740888674,65.0,0.0,65.0,35.50424666906264,35.50424666906264,67
quasar-438b,Quasar 438B (max),quasar 438b,Terminal-Bench v4.0,1.0101,1.0101,1.0101,0.0,1.0101,28.6598,0.0,28.6598,36.98095770541915,0.0,36.98095770541915,33.70939971892113,0.0,33.70939971892113,76.3333,0.0,76.3333,35.33871148486806,35.33871148486806,68
deepseek-v3-1-terminus-reasoning,DeepSeek V3.1 Terminus,deepseek v3 1 terminus,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,21.0309,0.0,21.0309,35.9916287854551,1.8947251696607452,37.886353955115844,46.83605053802039,0.0,46.83605053802039,69.3333,0.0,69.3333,35.01732109862725,34.638376064695095,69
nvidia-nemotron-3-super-120b-a12b,Nemotron 3 Super,nemotron 3 super,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,10.3093,11.044488582534086,21.353788582534087,40.75291400624009,0.0,40.75291400624009,44.10596331563341,0.0,44.10596331563341,65.6667,0.0,65.6667,34.375873380881515,32.166975664374704,70
claude-4-5-haiku-reasoning,Claude 4.5 Haiku,claude 4 5 haiku,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,9.278399999999998,0.0,9.278399999999998,26.40534502709631,21.795930735553966,48.201275762650276,34.78810669452995,0.0,34.78810669452995,74.3333,0.0,74.3333,33.320216691436045,28.96103054432525,71
qwen3-235b-a22b-instruct-2507-reasoning,Qwen3 235B A22B 2507,qwen3 235b a22b 2507,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,7.835099999999999,0.8335680678493061,8.668668067849305,35.43288257494724,4.737703040911811,40.17058561585905,42.45337267320466,0.0,42.45337267320466,72.0,0.0,72.0,32.6585254713826,31.544271249630377,72
gpt-oss-120b,gpt-oss-120b (high),gpt oss 120b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,12.7835,4.5887090972188815,17.37220909721888,39.14690987421612,0.0,39.14690987421612,41.26811849285111,0.0,41.26811849285111,52.0,0.0,52.0,29.957447692857222,29.039705873413446,73
trinity-large-thinking,Trinity Large Thinking,trinity large thinking,Terminal-Bench v4.0,0.5051,0.5051,0.5050999999999998,0.0,0.5050999999999998,5.773199999999999,29.290305875145087,35.06350587514508,34.5108819359923,0.0,34.5108819359923,41.120660865311976,0.0,41.120660865311976,38.0,0.0,38.0,29.840029735289875,23.98196856026086,74
deepseek-r1-0120,DeepSeek R1 (Jan),deepseek r1 jan,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,6.3918,0.0,6.3918,24.533015509716698,11.188082834987497,35.721098344704195,46.48472378394863,0.0,46.48472378394863,57.666700000000006,0.0,57.666700000000006,29.252864625730567,27.015248058733064,75
mercury-2,Mercury 2,mercury 2,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,9.4845,15.438167209762284,24.922667209762285,36.32745506294103,0.0,36.32745506294103,40.379106552894406,0.0,40.379106552894406,43.6667,0.0,43.6667,29.05918596511954,25.971552523167084,76
qwen3-coder-next,Qwen3 Coder Next,qwen3 coder next,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,5.360799999999999,29.290305875145087,34.651105875145085,27.35524184539409,0.0,27.35524184539409,34.50882510315296,0.0,34.50882510315296,47.0,0.0,47.0,28.703034764738426,22.84497358970941,77
gpt-oss-20b,gpt-oss-20b (high),gpt oss 20b,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,7.010300000000001,9.320846695077499,16.3311466950775,27.485564082987267,24.543883997350477,52.029448080337744,33.17538846795919,0.0,33.17538846795919,34.66669999999999,0.0,34.66669999999999,27.240536848674882,20.467590710189288,78
solar-pro-3,Solar Pro 3,solar pro 3,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,8.6598,29.290305875145087,37.950105875145084,27.29559438187782,0.0,27.29559438187782,36.603930116860404,0.0,36.603930116860404,32.3333,0.0,32.3333,26.83658627477666,20.978525099747646,79
ling-3-0-tiny,Ling 3.0 Tiny,ling 3 0 tiny,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,20.8247,0.0,20.8247,26.153044890796178,0.0,26.153044890796178,25.008356659524832,0.0,25.008356659524832,60.3333,0.0,60.3333,26.4638805100642,26.4638805100642,80
nvidia-nemotron-3-nano-30b-a3b-reasoning,Nemotron 3 Nano,nemotron 3 nano,Terminal-Bench v4.0,0.0,0.0,9.999999999999983e-07,0.0,9.999999999999983e-07,5.979399999999998,0.0,5.979399999999998,29.367326164293537,21.12624602837289,50.49357219266643,36.17815888073908,0.0,36.17815888073908,38.0,0.0,38.0,26.130226414681104,21.904977209006525,81
