method,method_label,method_scope,rank,model,creator,slug,variant_group,evidence_tier,score,unique_benchmark_families,board_test_slots_total,min_board_tests,boards_below_main_target,coding_tests,coding_score,agentic-tool-work_tests,agentic-tool-work_score,hard-reasoning_tests,hard-reasoning_score,knowledge-science_tests,knowledge-science_score,instruction-context_tests,instruction-context_score,evidence_rank,rank_change_due_to_required_order,publication_order_rule,required_order_target
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,18,Claude Opus 4.7 (max),Anthropic,claude-opus-4-7,claude opus 4 7,Main,87.9634,16,23,3,0,4,92.819,7,75.0,3,95.43,5,95.43,4,81.138,18,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,19,Gemini 3.6 Flash,Google,gemini-3-6-flash,gemini 3 6 flash,Main,87.8753,12,19,3,0,3,84.225,5,75.0,3,94.656,5,94.656,3,90.841,19,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,20,MiMo-V2.5-Pro,Xiaomi,mimo-v2-5-pro,mimo v2 5 pro,Provisional,87.6686,8,14,2,2,2,83.18,2,85.31,3,85.305,4,88.259,3,96.289,20,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,21,GPT-5.4 (xhigh),OpenAI,gpt-5-4,gpt 5 4,Main,87.52,13,20,3,0,3,86.364,6,61.698,3,97.192,5,96.057,3,96.289,21,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,22,GLM-5.2 (max),Z AI,glm-5-2,glm 5 2,Main,87.1068,14,21,3,0,3,85.294,8,68.926,3,94.837,4,91.941,3,94.536,22,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,23,Qwen3.7 Max,Alibaba,qwen3-7-max,qwen3 7 max,Main,86.4938,11,18,3,0,3,81.551,5,71.951,3,94.293,4,91.893,3,92.78,23,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,24,Kimi K2.7 Code,Kimi,kimi-k2-7-code,kimi k2 7 code,Provisional,85.9674,9,15,2,1,2,82.527,3,76.738,3,90.67,4,89.493,3,90.409,24,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,25,Nex-N2-Pro,Nex AGI,nex-n2-pro,nex n2 pro,Provisional,85.4246,8,14,2,2,2,77.359,2,85.337,3,90.127,4,85.722,3,88.578,25,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,26,Claude Sonnet 4.6 (max),Anthropic,claude-sonnet-4-6-adaptive,claude sonnet 4 6,Provisional,84.691,9,15,2,2,2,82.958,2,84.5,3,87.814,5,87.365,3,80.819,26,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,27,MiniMax-M3,MiniMax,minimax-m3,minimax m3,Main,84.3431,12,19,3,0,3,74.332,5,69.512,3,93.207,5,85.593,3,99.072,27,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,28,Gemini 3.1 Pro Preview,Google,gemini-3-1-pro-preview,gemini 3 1 pro preview,Main,84.2566,16,23,3,0,4,83.098,8,45.403,3,98.46,5,98.46,3,95.861,28,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,29,Qwen3.7 Plus,Alibaba,qwen3-7-plus,qwen3 7 plus,Provisional,84.1484,9,15,2,2,2,76.213,2,73.132,3,91.033,5,91.033,3,89.332,29,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,30,Motif 3 (Beta),Motif Technologies,motif-0714,motif 3 beta,Provisional,83.4316,7,13,2,3,2,80.969,2,80.779,3,86.29,4,84.676,2,84.444,30,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,31,GPT-5.4 mini (xhigh),OpenAI,gpt-5-4-mini,gpt 5 4 mini,Provisional,83.4152,9,15,2,2,2,78.134,2,76.208,3,87.814,5,84.511,3,90.409,31,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,32,Agnes 2.5 Pro Alpha,Sapiens AI,agnes-2-5-pro-alpha,agnes 2 5 pro alpha,Provisional,83.2735,8,14,2,2,2,77.368,3,76.203,3,89.493,4,84.268,2,89.036,32,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,33,DeepSeek V4 Pro (max),DeepSeek,deepseek-v4-pro,deepseek v4 pro,Main,83.0542,18,25,3,0,6,84.524,8,54.793,3,92.301,5,91.304,3,92.349,33,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,34,Grok Build 0.1 0616,SpaceXAI,grok-build-0-1-06-16,grok build 0 1 0616,Provisional,82.6863,8,14,2,3,2,75.56,2,69.752,3,91.219,5,92.029,2,84.872,34,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,35,Claude Opus 4.6 (max),Anthropic,claude-opus-4-6-adaptive,claude opus 4 6,Main,81.7728,15,21,3,0,3,90.0,6,57.212,3,92.134,5,92.765,4,76.754,35,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,36,Hy3,Tencent,hy3,hy3,Provisional,81.6517,14,21,2,1,5,72.995,7,69.643,3,89.221,4,88.859,2,87.541,36,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,37,GPT-5.1 (high),OpenAI,gpt-5-1,gpt 5 1,Provisional,81.4054,10,16,2,2,2,70.393,2,77.081,4,86.255,5,83.477,3,89.821,37,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,38,GLM-5.1,Z AI,glm-5-1,glm 5 1,Provisional,80.4429,8,14,2,2,2,75.88,2,72.883,3,86.111,4,84.043,3,83.297,38,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,39,Kimi K2.5,Kimi,kimi-k2-5,kimi k2 5,Provisional,80.27,9,15,2,2,2,71.754,2,70.325,3,87.409,5,87.409,3,84.452,39,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,40,GPT-5.4 nano (xhigh),OpenAI,gpt-5-4-nano,gpt 5 4 nano,Provisional,80.2595,9,15,2,2,2,76.855,2,75.794,3,84.692,5,74.194,3,89.763,40,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,41,Grok 4.3 (high),SpaceXAI,grok-4-3,grok 4 3,Provisional,79.3435,9,15,2,2,2,68.22,2,60.693,3,91.938,5,88.043,3,87.823,41,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,42,MiMo-V2.5,Xiaomi,mimo-v2-5-0424,mimo v2 5,Provisional,78.75,9,15,2,2,2,76.361,2,74.468,3,82.258,5,80.797,3,79.866,42,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,43,Qwen3.5 397B A17B,Alibaba,qwen3-5-397b-a17b,qwen3 5 397b a17b,Provisional,78.5833,9,15,2,2,2,67.962,2,71.918,3,85.598,5,81.356,3,86.082,43,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,44,GPT-5 (high),OpenAI,gpt-5,gpt 5,Provisional,77.8585,10,16,2,2,2,62.322,2,68.76,4,85.46,5,82.706,3,90.045,44,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,45,Inkling Small,Thinking Machines,inkling-small,inkling small,Main,77.7678,15,22,3,0,4,70.302,7,62.032,3,88.768,5,88.768,3,78.969,45,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,46,MiniMax-M2.7,MiniMax,minimax-m2-7,minimax m2 7,Main,77.5952,12,19,3,0,4,75.21,5,47.561,3,86.322,4,86.821,3,92.062,46,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,47,Qwen3.6 Plus,Alibaba,qwen3-6-plus,qwen3 6 plus,Main,76.9784,12,19,3,0,5,64.286,3,68.717,3,83.696,5,82.627,3,85.567,47,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,48,Qwen3.6 27B,Alibaba,qwen3-6-27b,qwen3 6 27b,Provisional,76.1108,9,15,2,2,2,68.93,2,77.546,3,79.801,5,73.517,3,80.761,48,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,49,MiniMax-M2.5,MiniMax,minimax-m2-5,minimax m2 5,Provisional,75.7194,10,16,2,1,4,75.0,2,63.103,3,77.264,4,78.487,3,84.742,49,0,fable5_first_gpt56sol_second_v1,
percentile_median_equal_board,Equal item-percentile median within board; five boards equal,primary,50,Qwen3.5 122B A10B,Alibaba,qwen3-5-122b-a10b,qwen3 5 122b a10b,Provisional,75.3432,9,15,2,2,2,66.759,2,68.447,3,81.793,5,78.17,3,81.546,50,0,fable5_first_gpt56sol_second_v1,
