method,method_label,method_scope,rank,model,creator,slug,variant_group,evidence_tier,score,unique_benchmark_families,board_test_slots_total,min_board_tests,boards_below_main_target,coding_tests,coding_score,agentic-tool-work_tests,agentic-tool-work_score,hard-reasoning_tests,hard-reasoning_score,knowledge-science_tests,knowledge-science_score,instruction-context_tests,instruction-context_score,evidence_rank,rank_change_due_to_required_order,publication_order_rule,required_order_target
rasch_equal_board,Unweighted continuous 1PL/Rasch point estimate; five boards equal,primary,41,GPT-5.4 nano (xhigh),OpenAI,gpt-5-4-nano,gpt 5 4 nano,Provisional,86.2896,9,15,2,2,2,85.831,2,83.258,3,89.87,5,80.75,3,91.739,41,0,fable5_first_gpt56sol_second_v1,
rasch_equal_board,Unweighted continuous 1PL/Rasch point estimate; five boards equal,primary,42,GLM-5.1,Z AI,glm-5-1,glm 5 1,Provisional,85.4798,8,14,2,2,2,84.99,2,82.306,3,88.189,4,85.222,3,86.692,42,0,fable5_first_gpt56sol_second_v1,
rasch_equal_board,Unweighted continuous 1PL/Rasch point estimate; five boards equal,primary,43,Grok 4.3 (high),SpaceXAI,grok-4-3,grok 4 3,Provisional,85.468,9,15,2,2,2,75.321,2,74.841,3,94.254,5,91.739,3,91.185,43,0,fable5_first_gpt56sol_second_v1,
rasch_equal_board,Unweighted continuous 1PL/Rasch point estimate; five boards equal,primary,44,Qwen3.6 Plus,Alibaba,qwen3-6-plus,qwen3 6 plus,Main,84.3859,12,19,3,0,5,82.894,3,83.572,3,85.025,5,86.042,3,84.397,44,0,fable5_first_gpt56sol_second_v1,
rasch_equal_board,Unweighted continuous 1PL/Rasch point estimate; five boards equal,primary,45,Kimi K2.5,Kimi,kimi-k2-5,kimi k2 5,Provisional,83.6999,9,15,2,2,2,79.649,2,79.378,3,86.501,5,89.436,3,83.536,45,0,fable5_first_gpt56sol_second_v1,
rasch_equal_board,Unweighted continuous 1PL/Rasch point estimate; five boards equal,primary,46,GPT-5 (high),OpenAI,gpt-5,gpt 5,Provisional,83.5033,10,16,2,2,2,69.58,2,77.388,4,93.451,5,87.559,3,89.538,46,0,fable5_first_gpt56sol_second_v1,
rasch_equal_board,Unweighted continuous 1PL/Rasch point estimate; five boards equal,primary,47,MiMo-V2.5,Xiaomi,mimo-v2-5-0424,mimo v2 5,Provisional,83.169,9,15,2,2,2,85.547,2,82.944,3,84.727,5,80.569,3,82.059,47,0,fable5_first_gpt56sol_second_v1,
rasch_equal_board,Unweighted continuous 1PL/Rasch point estimate; five boards equal,primary,48,Qwen3.5 397B A17B,Alibaba,qwen3-5-397b-a17b,qwen3 5 397b a17b,Provisional,82.4263,9,15,2,2,2,78.911,2,80.89,3,82.217,5,88.001,3,82.112,48,0,fable5_first_gpt56sol_second_v1,
rasch_equal_board,Unweighted continuous 1PL/Rasch point estimate; five boards equal,primary,49,MiniMax-M2.7,MiniMax,minimax-m2-7,minimax m2 7,Main,81.6382,12,19,3,0,4,84.233,5,83.416,3,75.937,4,87.328,3,77.278,49,0,fable5_first_gpt56sol_second_v1,
rasch_equal_board,Unweighted continuous 1PL/Rasch point estimate; five boards equal,primary,50,Nemotron 3 Ultra,NVIDIA,nvidia-nemotron-3-ultra-550b-a55b,nemotron 3 ultra,Main,81.6016,14,20,3,0,5,78.474,4,75.489,3,84.935,5,82.047,3,87.064,50,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,1,Claude Fable 5 (with fallback),Anthropic,claude-fable-5,claude fable 5 with fallback,Main,95.8678,18,25,3,0,4,94.464,10,92.746,3,99.644,4,98.673,4,93.812,1,0,fable5_first_gpt56sol_second_v1,fable_5
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,2,GPT-5.6 Sol (xhigh),OpenAI,gpt-5-6-sol-xhigh,gpt 5 6 sol,Provisional,95.269,9,15,2,2,2,94.324,2,91.338,3,99.535,5,97.789,3,93.359,3,1,fable5_first_gpt56sol_second_v1,gpt_5_6_sol
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,3,Claude Opus 5 (max),Anthropic,claude-opus-5,claude opus 5,Provisional,95.8311,13,20,2,1,5,95.378,5,92.509,3,99.678,5,98.382,2,93.207,2,-1,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,4,Kimi K3 (max),Kimi,kimi-k3,kimi k3,Provisional,95.1121,15,21,2,1,2,92.59,8,91.897,3,99.419,5,97.308,3,94.345,4,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,5,GPT-5.6 Terra (max),OpenAI,gpt-5-6-terra,gpt 5 6 terra,Main,94.3656,14,21,3,0,3,92.701,7,88.852,3,99.428,5,96.32,3,94.526,5,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,6,GPT-5.5 (high),OpenAI,gpt-5-5-high,gpt 5 5,Provisional,93.8304,9,15,2,2,2,90.078,2,88.262,3,99.409,5,97.476,3,93.927,6,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,7,Muse Spark 1.2 (xhigh),Meta,muse-spark-1-2,muse spark 1 2,Provisional,93.8275,7,13,2,3,2,90.421,2,89.387,3,98.699,4,96.068,2,94.562,7,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,8,Qwen3.8 Max,Alibaba,qwen3-8-max,qwen3 8 max,Main,93.5447,14,21,3,0,3,90.575,7,89.882,3,99.066,5,95.284,3,92.917,8,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,9,Claude Opus 4.8 (max),Anthropic,claude-opus-4-8,claude opus 4 8,Main,93.4571,16,23,3,0,3,91.954,9,89.268,3,99.214,4,96.897,4,89.953,9,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,10,Gemini 3.5 Flash,Google,gemini-3-5-flash,gemini 3 5 flash,Provisional,93.3127,9,15,2,2,2,89.498,2,88.449,3,98.396,5,96.805,3,93.416,10,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,11,Muse Spark 1.1 (xhigh),Meta,muse-spark-1-1,muse spark 1 1,Provisional,93.2923,7,13,2,3,2,89.725,2,88.305,3,98.407,4,96.648,2,93.376,11,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,12,Claude Sonnet 5 (max),Anthropic,claude-sonnet-5,claude sonnet 5,Provisional,92.9327,12,19,2,1,3,89.858,6,89.667,3,98.515,5,94.687,2,91.937,12,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,13,Grok 4.5 (high),SpaceXAI,grok-4-5,grok 4 5,Provisional,92.8581,9,16,2,1,3,90.457,3,87.843,3,98.8,5,96.797,2,90.393,13,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,14,GPT-5.4 (xhigh),OpenAI,gpt-5-4,gpt 5 4,Main,92.7802,13,20,3,0,3,88.701,6,86.024,3,99.174,5,96.502,3,93.499,14,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,15,GPT-5.6 Luna (max),OpenAI,gpt-5-6-luna,gpt 5 6 luna,Provisional,92.7557,13,20,2,1,3,89.847,7,87.362,3,98.724,5,94.772,2,93.074,15,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,16,DeepSeek V4 Flash 0731 (max),DeepSeek,deepseek-v4-flash,deepseek v4 flash 0731,Provisional,92.3451,9,15,2,2,2,89.162,4,89.354,3,98.269,4,94.153,2,90.787,16,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,17,Claude Opus 4.7 (max),Anthropic,claude-opus-4-7,claude opus 4 7,Main,92.0909,16,23,3,0,4,90.41,7,86.675,3,98.043,5,95.914,4,89.413,17,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,18,Gemini 3.6 Flash,Google,gemini-3-6-flash,gemini 3 6 flash,Main,91.9895,12,19,3,0,3,88.198,5,85.213,3,98.032,5,96.616,3,91.889,18,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,19,Gemini 3.1 Pro Preview,Google,gemini-3-1-pro-preview,gemini 3 1 pro preview,Main,91.8878,16,23,3,0,4,85.499,8,83.164,3,99.264,5,97.978,3,93.534,19,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,20,GLM-5.2 (max),Z AI,glm-5-2,glm 5 2,Main,91.423,14,21,3,0,3,88.544,8,85.635,3,98.604,4,91.54,3,92.792,20,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,21,Qwen3.7 Max,Alibaba,qwen3-7-max,qwen3 7 max,Main,91.3046,11,18,3,0,3,87.036,5,85.531,3,98.321,4,93.902,3,91.732,21,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,22,Muse Spark,Meta,muse-spark,muse spark,Provisional,89.8211,9,15,2,2,2,82.738,2,83.018,3,97.102,5,94.76,3,91.489,22,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,23,Kimi K2.6,Kimi,kimi-k2-6,kimi k2 6,Provisional,89.8009,9,15,2,2,2,84.507,2,83.954,3,96.551,5,93.646,3,90.346,23,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,24,DeepSeek V4 Pro (max),DeepSeek,deepseek-v4-pro,deepseek v4 pro,Main,89.5019,18,25,3,0,6,83.671,8,84.877,3,97.216,5,92.461,3,89.284,24,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,25,Kimi K2.7 Code,Kimi,kimi-k2-7-code,kimi k2 7 code,Provisional,89.2322,9,15,2,1,2,84.297,3,84.171,3,96.445,4,92.534,3,88.714,25,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,26,MiniMax-M3,MiniMax,minimax-m3,minimax m3,Main,88.9863,12,19,3,0,3,83.24,5,84.995,3,94.983,5,90.94,3,90.774,26,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,27,Nex-N2-Pro,Nex AGI,nex-n2-pro,nex n2 pro,Provisional,88.6252,8,14,2,2,2,83.666,2,84.391,3,95.628,4,90.278,3,89.162,27,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,28,Claude Opus 4.6 (max),Anthropic,claude-opus-4-6-adaptive,claude opus 4 6,Main,88.545,15,21,3,0,3,81.085,6,84.398,3,97.563,5,94.233,4,85.447,28,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,29,Hy3,Tencent,hy3,hy3,Provisional,87.3898,14,21,2,1,5,81.553,7,84.587,3,93.44,4,91.061,2,86.308,29,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,30,Qwen3.7 Plus,Alibaba,qwen3-7-plus,qwen3 7 plus,Provisional,87.3592,9,15,2,2,2,81.388,2,80.913,3,96.368,5,90.192,3,87.935,30,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,31,Motif 3 (Beta),Motif Technologies,motif-0714,motif 3 beta,Provisional,87.3354,7,13,2,3,2,85.265,2,84.067,3,94.48,4,87.842,2,85.022,31,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,32,MiMo-V2.5-Pro,Xiaomi,mimo-v2-5-pro,mimo v2 5 pro,Provisional,87.3174,8,14,2,2,2,83.767,2,83.982,3,91.395,4,88.186,3,89.256,32,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,33,GPT-5.4 mini (xhigh),OpenAI,gpt-5-4-mini,gpt 5 4 mini,Provisional,87.1627,9,15,2,2,2,81.272,2,81.263,3,94.688,5,89.429,3,89.161,33,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,34,DeepSeek V4 Flash (max),DeepSeek,deepseek-v4-flash-0420,deepseek v4 flash,Main,87.1271,18,25,3,0,6,81.259,8,81.182,3,95.2,5,90.308,3,87.687,34,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,35,Grok Build 0.1 0616,SpaceXAI,grok-build-0-1-06-16,grok build 0 1 0616,Provisional,86.8518,8,14,2,3,2,78.302,2,78.54,3,96.531,5,94.384,2,86.501,35,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,36,Claude Sonnet 4.6 (max),Anthropic,claude-sonnet-4-6-adaptive,claude sonnet 4 6,Provisional,86.7844,9,15,2,2,2,85.733,2,84.841,3,89.851,5,90.62,3,82.876,36,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,37,Agnes 2.5 Pro Alpha,Sapiens AI,agnes-2-5-pro-alpha,agnes 2 5 pro alpha,Provisional,86.5491,8,14,2,2,2,83.418,3,75.61,3,95.932,4,89.144,2,88.642,37,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,38,Inkling Small,Thinking Machines,inkling-small,inkling small,Main,86.392,15,22,3,0,4,79.56,7,80.211,3,95.55,5,90.778,3,85.861,38,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,39,Inkling,Thinking Machines,inkling,inkling,Main,85.1688,15,22,3,0,4,78.383,7,78.576,3,92.459,5,90.153,3,86.274,39,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,40,GPT-5.4 nano (xhigh),OpenAI,gpt-5-4-nano,gpt 5 4 nano,Provisional,85.1576,9,15,2,2,2,81.441,2,81.458,3,92.336,5,81.677,3,88.875,40,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,41,GLM-5.1,Z AI,glm-5-1,glm 5 1,Provisional,84.6545,8,14,2,2,2,81.438,2,80.918,3,90.822,4,85.547,3,84.547,41,0,fable5_first_gpt56sol_second_v1,
twopl_equal_board,Unweighted continuous 2PL point estimate; five boards equal,primary,42,Grok 4.3 (high),SpaceXAI,grok-4-3,grok 4 3,Provisional,84.2124,9,15,2,2,2,71.9,2,73.705,3,96.179,5,92.442,3,86.835,42,0,fable5_first_gpt56sol_second_v1,
