method,candidate_id,rank,model,creator,slug,variant_group,ranking_grain,missing_core_count,missing_core_items,core_tests_total,items_total,evidence_tier,score_scale,ranking_key,coding_core_score,coding_extension_bonus,coding_core_tests,coding_extension_tests,coding_tests,coding_weight,coding_core_item_pool_size,coding_extension_item_pool_size,coding_score_full_precision,coding_score,coding_points_full_precision,coding_points,coding_item1,coding_item1_adjusted,coding_item1_observed,coding_item1_base_points,coding_item2,coding_item2_adjusted,coding_item2_observed,coding_item2_base_points,agentic-tool-work_core_score,agentic-tool-work_extension_bonus,agentic-tool-work_core_tests,agentic-tool-work_extension_tests,agentic-tool-work_tests,agentic-tool-work_weight,agentic-tool-work_core_item_pool_size,agentic-tool-work_extension_item_pool_size,agentic-tool-work_score_full_precision,agentic-tool-work_score,agentic-tool-work_points_full_precision,agentic-tool-work_points,agentic-tool-work_item1,agentic-tool-work_item1_adjusted,agentic-tool-work_item1_observed,agentic-tool-work_item1_base_points,agentic-tool-work_item2,agentic-tool-work_item2_adjusted,agentic-tool-work_item2_observed,agentic-tool-work_item2_base_points,hard-reasoning_core_score,hard-reasoning_extension_bonus,hard-reasoning_core_tests,hard-reasoning_extension_tests,hard-reasoning_tests,hard-reasoning_weight,hard-reasoning_core_item_pool_size,hard-reasoning_extension_item_pool_size,hard-reasoning_score_full_precision,hard-reasoning_score,hard-reasoning_points_full_precision,hard-reasoning_points,hard-reasoning_item1,hard-reasoning_item1_adjusted,hard-reasoning_item1_observed,hard-reasoning_item1_base_points,knowledge-science_core_score,knowledge-science_extension_bonus,knowledge-science_core_tests,knowledge-science_extension_tests,knowledge-science_tests,knowledge-science_weight,knowledge-science_core_item_pool_size,knowledge-science_extension_item_pool_size,knowledge-science_score_full_precision,knowledge-science_score,knowledge-science_points_full_precision,knowledge-science_points,knowledge-science_item1,knowledge-science_item1_adjusted,knowledge-science_item1_observed,knowledge-science_item1_base_points,knowledge-science_item2,knowledge-science_item2_adjusted,knowledge-science_item2_observed,knowledge-science_item2_base_points,instruction-context_core_score,instruction-context_extension_bonus,instruction-context_core_tests,instruction-context_extension_tests,instruction-context_tests,instruction-context_weight,instruction-context_core_item_pool_size,instruction-context_extension_item_pool_size,instruction-context_score_full_precision,instruction-context_score,instruction-context_points_full_precision,instruction-context_points,instruction-context_item1,instruction-context_item1_adjusted,instruction-context_item1_observed,instruction-context_item1_base_points,score_full_precision,score,final_score,core_only_score,points_sum_full_precision,board_test_slots_total,board_test_slots_available,unique_benchmark_families,unique_extension_families,evidence_coverage_score
aindex_mixed_core,mixed_core_mc07,11,Gemini 3.7 Flash (high),Google,gemini-3-7-flash,gemini 3 7 flash,variant_group,0,,8,8,Core complete,0-100 weighted additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.40615,0.0,2,0,2,12,2,2,35.406149999999997,35.40615,4.2487379999999995,4.248738,Terminal-Bench v4.0,13.6364,True,0.818184,SciCode,57.1759,True,3.4305539999999994,47.4055,0.0,2,0,2,9,2,6,47.405500000000004,47.4055,4.2664950000000008,4.266495,AutomationBench-AA,62.0275,True,2.7912375000000003,τ³-Banking,32.7835,True,1.4752574999999999,14.2857,0.0,1,0,1,22,1,1,14.2857,14.2857,3.1428539999999998,3.142854,CritPt,14.2857,True,3.142854,39.458349999999996,0.0,2,1,3,37,2,2,39.458349999999996,39.45835,14.599589499999997,14.599589,AA-Omniscience Accuracy,55.3167,True,10.233589499999999,GDP.pdf,23.6,True,4.3660000000000005,81.6667,0.0,1,0,1,20,1,1,81.666700000000006,81.6667,16.33334,16.33334,AA-LCR v1.1,81.6667,True,16.33334,42.591016499999995,42.591016,42.591016,42.591016499999995,42.591016499999995,9,20,9,1,45.0
aindex_mixed_core,mixed_core_mc07,12,Claude Opus 4.8 (max),Anthropic,claude-opus-4-8,claude opus 4 8,variant_group,0,,8,8,Core complete,0-100 weighted additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,38.057649999999995,0.0,2,0,2,12,2,2,38.057649999999995,38.05765,4.5669179999999994,4.566918,Terminal-Bench v4.0,21.7172,True,1.303032,SciCode,54.3981,True,3.263886,39.9101,0.0,2,1,3,9,2,6,39.9101,39.9101,3.5919089999999998,3.591909,AutomationBench-AA,45.5934,True,2.051703,τ³-Banking,34.2268,True,1.540206,20.8571,0.0,1,0,1,22,1,1,20.857099999999999,20.8571,4.5885619999999996,4.588562,CritPt,20.8571,True,4.588562,35.81665,0.0,2,0,2,37,2,2,35.816650000000003,35.81665,13.2521605,13.252161,AA-Omniscience Accuracy,48.8333,True,9.0341605,GDP.pdf,22.8,True,4.218,77.6667,0.0,1,0,1,20,1,1,77.666700000000006,77.6667,15.533340000000001,15.53334,AA-LCR v1.1,77.6667,True,15.53334,41.532889500000003,41.53289,41.53289,41.5328895,41.532889500000003,9,20,9,1,45.0
aindex_mixed_core,mixed_core_mc07,13,GPT-5.6 Luna (max),OpenAI,gpt-5-6-luna,gpt 5 6 luna,variant_group,0,,8,8,Core complete,0-100 weighted additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,32.6021,1.685664759855861,2,1,3,12,2,2,34.287764759855861,34.287765,4.114531771182703,4.114532,Terminal-Bench v4.0,11.6162,True,0.6969719999999999,SciCode,53.588,True,3.2152800000000004,40.6713,0.0,2,2,4,9,2,6,40.671300000000002,40.6713,3.6604169999999998,3.660417,AutomationBench-AA,50.2086,True,2.259387,τ³-Banking,31.134,True,1.40103,20.5714,0.0,1,0,1,22,1,1,20.571400000000001,20.5714,4.5257079999999998,4.525708,CritPt,20.5714,True,4.525708,33.36665,0.0,2,1,3,37,2,2,33.36665,33.36665,12.345660499999999,12.34566,AA-Omniscience Accuracy,42.7333,True,7.9056605,GDP.pdf,24.0,True,4.44,83.6667,0.0,1,0,1,20,1,1,83.666700000000006,83.6667,16.733340000000002,16.73334,AA-LCR v1.1,83.6667,True,16.733340000000002,41.379657271182701,41.379657,41.379657,41.1773775,41.379657271182701,12,20,11,3,60.0
aindex_mixed_core,mixed_core_mc07,14,Qwen3.8 Max (0902),Alibaba,qwen3-8-max,qwen3 8 max 0902,variant_group,0,,8,8,Core complete,0-100 weighted additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.3851,0.0,2,0,2,12,2,2,35.385100000000001,35.3851,4.2462120000000008,4.246212,Terminal-Bench v4.0,18.6869,True,1.1212140000000002,SciCode,52.0833,True,3.1249979999999997,52.0128,0.0,2,0,2,9,2,6,52.012799999999999,52.0128,4.681152,4.681152,AutomationBench-AA,56.1905,True,2.5285725,τ³-Banking,47.8351,True,2.1525795,17.7143,0.0,1,0,1,22,1,1,17.714300000000001,17.7143,3.8971460000000002,3.897146,CritPt,17.7143,True,3.897146,27.24165,6.31711879583365,2,1,3,37,2,2,33.55876879583365,33.558769,12.416744454458451,12.416744,AA-Omniscience Accuracy,31.6833,True,5.8614105,GDP.pdf,22.8,True,4.218,80.3333,0.0,1,0,1,20,1,1,80.333299999999994,80.3333,16.066659999999999,16.06666,AA-LCR v1.1,80.3333,True,16.06666,41.307914454458448,41.307914,41.307914,38.9705805,41.307914454458448,9,20,9,1,45.0
aindex_mixed_core,mixed_core_mc07,15,Gemini 3.1 Pro Preview,Google,gemini-3-1-pro-preview,gemini 3 1 pro preview,variant_group,0,,8,8,Core complete,0-100 weighted additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,31.3605,0.0,2,0,2,12,2,2,31.360499999999998,31.3605,3.7632599999999998,3.76326,Terminal-Bench v4.0,4.0404,True,0.242424,SciCode,58.6806,True,3.520836,28.4355,9.608046083597674,2,2,4,9,2,6,38.043546083597676,38.043546,3.4239191475237907,3.423919,AutomationBench-AA,35.4277,True,1.5942465000000001,τ³-Banking,21.4433,True,0.9649485,17.7143,0.0,1,0,1,22,1,1,17.714300000000001,17.7143,3.8971460000000002,3.897146,CritPt,17.7143,True,3.897146,36.325,0.0,2,1,3,37,2,2,36.325000000000003,36.325,13.440250000000001,13.44025,AA-Omniscience Accuracy,54.85,True,10.14725,GDP.pdf,17.8,True,3.293,82.0,0.0,1,0,1,20,1,1,82,82.0,16.399999999999999,16.4,AA-LCR v1.1,82.0,True,16.4,40.92457514752379,40.924575,40.924575,40.059851,40.92457514752379,11,20,11,3,55.0
aindex_mixed_core,mixed_core_mc07,16,Grok 4.6 (xhigh),SpaceXAI,grok-4-6-xhigh,grok 4 6,variant_group,0,,8,8,Core complete,0-100 weighted additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.090500000000006,0.0,2,0,2,12,2,2,35.090500000000006,35.0905,4.2108600000000003,4.21086,Terminal-Bench v4.0,17.1717,True,1.030302,SciCode,53.0093,True,3.1805580000000004,55.1482,0.0,2,0,2,9,2,6,55.148200000000003,55.1482,4.9633380000000002,4.963338,AutomationBench-AA,66.9974,True,3.0148829999999998,τ³-Banking,43.299,True,1.9484549999999998,19.7143,0.0,1,0,1,22,1,1,19.714300000000001,19.7143,4.3371460000000006,4.337146,CritPt,19.7143,True,4.337146000000001,30.1,0.0,2,0,2,37,2,2,30.100000000000001,30.1,11.137,11.137,AA-Omniscience Accuracy,43.0,True,7.955,GDP.pdf,17.2,True,3.182,81.0,0.0,1,0,1,20,1,1,81,81.0,16.199999999999999,16.2,AA-LCR v1.1,81.0,True,16.2,40.848343999999997,40.848344,40.848344,40.848344,40.848343999999997,8,20,8,0,40.0
aindex_mixed_core,mixed_core_mc07,17,Grok 4.5 (high),SpaceXAI,grok-4-5,grok 4 5,variant_group,0,,8,8,Core complete,0-100 weighted additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,32.7915,0.0,2,0,2,12,2,2,32.791499999999999,32.7915,3.9349799999999999,3.93498,Terminal-Bench v4.0,10.6061,True,0.636366,SciCode,54.9769,True,3.298614,49.998400000000004,0.0,2,0,2,9,2,6,49.998400000000004,49.9984,4.4998560000000003,4.499856,AutomationBench-AA,57.9349,True,2.6070705,τ³-Banking,42.0619,True,1.8927855,15.4286,0.0,1,0,1,22,1,1,15.428599999999999,15.4286,3.3942919999999996,3.394292,CritPt,15.4286,True,3.3942919999999996,35.175,0.0,2,1,3,37,2,2,35.174999999999997,35.175,13.014749999999999,13.01475,AA-Omniscience Accuracy,51.55,True,9.53675,GDP.pdf,18.8,True,3.478,79.3333,0.0,1,0,1,20,1,1,79.333299999999994,79.3333,15.86666,15.86666,AA-LCR v1.1,79.3333,True,15.86666,40.710538,40.710538,40.710538,40.710538,40.710538,9,20,9,1,45.0
aindex_mixed_core,mixed_core_mc07,18,Qwen3.8 Max,Alibaba,qwen3-8-max-0803,qwen3 8 max,variant_group,1,Terminal-Bench v4.0,7,8,Core partial,0-100 weighted additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,26.62035,0.0,1,0,1,12,2,2,26.620349999999998,26.62035,3.1944419999999996,3.194442,Terminal-Bench v4.0,,False,0.0,SciCode,53.2407,True,3.1944419999999996,50.286150000000006,0.0,2,0,2,9,2,6,50.286150000000006,50.28615,4.5257535000000004,4.525754,AutomationBench-AA,49.2321,True,2.2154445000000003,τ³-Banking,51.3402,True,2.310309,20.0,0.0,1,0,1,22,1,1,20,20.0,4.4000000000000004,4.4,CritPt,20.0,True,4.4,26.025,6.955956551313093,2,1,3,37,2,2,32.980956551313092,32.980957,12.202953923985845,12.202954,AA-Omniscience Accuracy,31.85,True,5.892250000000001,GDP.pdf,20.2,True,3.737,78.3333,0.0,1,0,1,20,1,1,78.333299999999994,78.3333,15.66666,15.66666,AA-LCR v1.1,78.3333,True,15.66666,39.989809423985847,39.989809,39.989809,37.4161055,39.989809423985847,8,20,8,1,40.0
aindex_mixed_core,mixed_core_mc07,19,GLM-5.3 (max),Z AI,glm-5-3,glm 5 3,variant_group,0,,8,8,Core complete,0-100 weighted additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,50.4735,0.0,2,0,2,12,2,2,50.473500000000001,50.4735,6.0568200000000001,6.05682,Terminal-Bench v4.0,41.9192,True,2.515152,SciCode,59.0278,True,3.5416679999999996,56.2561,1.8315746288466954,2,1,3,9,2,6,58.087674628846699,58.087675,5.2278907165962032,5.227891,AutomationBench-AA,62.2029,True,2.7991305,τ³-Banking,50.3093,True,2.2639185,19.1429,0.0,1,0,1,22,1,1,19.142900000000001,19.1429,4.2114380000000002,4.211438,CritPt,19.1429,True,4.211438,22.525,0.0,2,0,2,37,2,2,22.524999999999999,22.525,8.334249999999999,8.33425,AA-Omniscience Accuracy,33.85,True,6.26225,GDP.pdf,11.2,True,2.072,79.6667,0.0,1,0,1,20,1,1,79.666700000000006,79.6667,15.933340000000001,15.93334,AA-LCR v1.1,79.6667,True,15.933340000000001,39.763738716596201,39.763739,39.763739,39.598897,39.763738716596201,9,20,9,1,45.0
aindex_mixed_core,mixed_core_mc07,20,DeepSeek V4 Pro 0813 (max),DeepSeek,deepseek-v4-pro,deepseek v4 pro 0813,variant_group,0,,8,8,Core complete,0-100 weighted additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,32.59155,0.0,2,0,2,12,2,2,32.591549999999998,32.59155,3.9109859999999999,3.910986,Terminal-Bench v4.0,14.1414,True,0.848484,SciCode,51.0417,True,3.0625020000000003,48.14965,1.4165656394996091,2,1,3,9,2,6,49.56621563949961,49.566216,4.4609594075549648,4.460959,AutomationBench-AA,56.7117,True,2.5520265,τ³-Banking,39.5876,True,1.7814420000000002,18.0,0.0,1,0,1,22,1,1,18,18.0,3.96,3.96,CritPt,18.0,True,3.96,30.25,0.0,2,0,2,37,2,2,30.25,30.25,11.192500000000001,11.1925,AA-Omniscience Accuracy,49.1,True,9.0835,GDP.pdf,11.4,True,2.109,80.3333,0.0,1,0,1,20,1,1,80.333299999999994,80.3333,16.066659999999999,16.06666,AA-LCR v1.1,80.3333,True,16.06666,39.591105407554963,39.591105,39.591105,39.4636145,39.591105407554963,9,20,9,1,45.0
